dlungu, ngudlu 	[cʼuŋɡ̊u, ŋɡ̊ucʼu]	to hunch over (carrying a baby &amp;c., or an animal’s flexed back when it’s running). Griscom: to crouch.	[verb]	VERB
dlunkuii 	[cʼuŋkʰuiʔi̥]	Impala lo! See dlonko-.	[mam][verb]	VERB
dluu 	[cʼuʔu]	to squeeze out. (to remove seeds by squeezing, to squeeze out milk, a sore)	[verb]	VERB
dodongongô 	[dodoŋɡ̊oŋɡ̊oː]	to thunder (distant).	[verb]	VERB
dodongoro	[ˈdodoŋɡ̊oɺo]	to bellow, to roar.	[verb]	VERB
dongoro  	[doŋɡ̊oɺo]	(elicitation 1) to hit with an arrow so the whole shaft (meaning the zzi’ato-ko detachable fore-shaft?) is embedded in the animal, leaving only a hole on the outside. 	[verb]	VERB
ephe, iph- 	[ʔepʰe]	to step on/in (a bug, shit).	[verb]	VERB
erâ	[ʔeɺaː]	to make, to build, to craft s.t. (do oblig. 3msg~ eredayi	[verb]	VERB
erea, ari'a   	[ʔeɺeʔa, ʔaɺia]	to look out; used esp. in imperative.	[verb]	VERB
eredayi, eradayi 	[ʔeɺedai]	to come, approach, to get (here) (no do, io, adj. cf. ereyasi)	[verb]	VERB
eslawi 	[ʔeɬawi]	to remember. adj/pres.	[verb]	VERB
etlhetlhê, itlhitlhî-  	[ʔececʰeː]	to move aside, out of the way.	[verb]	VERB
exekekê,  ixikikî 	[ʔeǁekekeː]	to listen. io (to hear io) adj/pres (no do)‘I listened to him’,	[verb]	VERB
fa 	[fʷa]	to drink	[verb]	VERB
gga	[kxʼaː]	to open, as a belt, or expand, as a bracelet	[verb]	VERB
ggara 	[kxʼaɺa]	to shine (reflection, as metal or glass, not fire or the sun) 	[verb]	VERB
ggaya 	[kxʼaja]	head hurts, headache – can only be used for head	[verb]	VERB
ggenje	[kxʼenʤ̥eː]	to grimace? (to show your teeth when you shangaa, not from laughter, anger, or fear	[verb]	VERB
ggese 	[kxʼese]	to snatch away, to snatch, to grab	[verb]	VERB
ggewe 	[kxʼewe]	to ache, to hurt, to be drunk	[verb]	VERB
ggô	[kxʼoː]	to cut hair, to shave	[verb]	VERB
ggongo 	[kxʼoŋɡ̊o]	to hang, as fruit from a tree. 	[verb]	VERB
ggoslo 	[kxʼoɬo]	to reach up to take something down (whether it’s hanging or resting there, it needs to be up high enough that you need to reach).	[verb]	VERB
ggû 	[kxʼuː]	to depart	[verb]	VERB
ggurâ	[kxʼuɺaː]	to swell, puff (of neck)	[verb]	VERB
gguslu 	[kxʼuɬu]	to startle (like a dikdik in the bush if you’re not careful	[verb]	VERB
ggwaiti, ggwa'i-  	[kxʷʼaʔiti]	to straighten out, do ok	[verb]	VERB
ggwase 	[kxʷʼase]	to hit hard, to injure by hitting.	[verb]	VERB
ggwata 	[kxʷʼata]	to take honey out of the hive	[verb]	VERB
ggwati 	[kxʷʼati]	to go a long way.	[verb]	VERB
ggwau, bba'u 	[kxʷʼaʔu, p’aʔu]	to split by chopping, to be split.	[verb]	VERB
ggwerepê	[kxʷʼeɺepeː]	to go around st	[verb]	VERB
ggwihi 	[kxʷʼiɦi]	to be spoiled (children only): to always complain, cry that they want more, don’t want to share w other children.	[verb]	VERB
gigera 	[ɡiɡeɺa]	(1)to set yourself down in a group (they didn’t see where you came from, you’re just there.) (2)also meanss/he was well known	[verb]	VERB
gizera 	[ɡiʣeɺa]	to get used to, habituate	[verb]	VERB
goandekha 	[ɡoˈʔand̥ekʰa]	 to draw, to write.	[verb]	VERB
gobara 	[ɡobaɺa]	to choose, to select, to pick s.t. do oblig., io opt	[verb]	VERB
gobetcha 	[ɡobeʧʰa]	to get ready, to prepare (pst ~ compl/pres or past reading, fut ~ fut). hab -he ok, adj ~ ‘to be ready’ 	[verb]	VERB
godandare 	[ɡodand̥aɺe]	to pick/choose a good one	[verb]	VERB
godema 	[ɡodema]	to herd	[verb]	VERB
gondô	[ɡond̥oː]	v.i. to walk in single filev.t. to curlthe tail (as a baboon or cow; no other uses)[M thinks ‘walk in file’ and ‘curl tail’ are same root, but does not know how these meanings may be related.]	[verb]	VERB
gorajia 	[ɡoɺaʤiʔa]	to change	[verb]	VERB
gorepha  	[ɡoɺepʰa]	to pay	[verb]	VERB
gosâkha 	[ɡosaːkʰa]	to remain to remember.	[verb]	VERB
gosanga 	[ɡosaŋɡ̊a]	to encounter, to come across, to meet by chance	[verb]	VERB
gosarabane, gosarabana 	[ɡosaɺabane/a]	[pl only] for some to go crazy.	[verb]	VERB
gosâtcha, gosâtchi 	[ɡosaːʧʰa, ɡosaːʧʰi]	v.t. to leave behind	[verb]	VERB
gosêka 	[ɡoseːka]	to think, to think about, to suppose. io ok adj/pres (no do) [Sands: gosega.]	[verb]	VERB
gosema 	[ɡosema]	to accuse	[verb]	VERB
gosoa 	[ˈɡosoa]	to strike (intentionally, not used if s.o. hits accidentally when flailing their arms).	[verb]	VERB
guggû	[ɡukx’uː]	(1) twist one’s body to get through an opening.(2) to be unable to enter (prototypical meaning), or to fail in general.	[verb]	VERB
gugiya 	[ɡuɡija]	1) to go off together (in a group)(2) to mix (only pl subjs.)	[verb]	VERB
gukhû	[ɡukʰuː]	to kneel, to sit with knees touching the ground	[verb]	VERB
gumi 	[ɡumi]	to go on ahead	[verb]	VERB
gushikha 	[ɡuˈʃik⁽ʰ⁾a]	to arrive. (adj sleme gushikhê, io, do) 	[verb]	VERB
gwera 	[ɡʷeɺa]	to be (have landed) face up, right-side up (concave side up) in rukutchuko.	[verb]	VERB
haccaggo 	  [ɦanʔʇakx’o]	v.t. to swallow (without chewing). See ccaggo ‘to swallow’. 	[verb]	VERB
hadladlâ 	 [ɦac’ac’aː]	 to itch	[verb]	VERB
hae  	 [ɦa(ː?)e]	to buzz	[verb]	VERB
hafaana 	 [ɦafaʔana]	to yawn. adj ‘to be yawning’ 	[verb]	VERB
hagga	 [ɦakx’aː]	to gape, to open the mouth wide	[verb]	VERB
haggaa 	 [ɦakx’aʔa]	to be hard, difficult (unmoving), tough [both life and meat]. to be “hard”till, to stand w/o moving (stand still – but not nec. standing)	[verb]	VERB
haggî 	 [ɦakx’iː]	to scare &amp; threaten to do s.t	[verb]	VERB
haka 	 [ɦaka]	v.i. to go. 	[verb]	VERB
hakotokwa  	 [ɦakotokʷa][verb] [] 	pass this way. See haka‘and then he/she/they …’Seeha-. 	[DEM][verb]	VERB
hama 	 [ɦama]	sit (down), stay, lodge.	[verb]	VERB
hana 	 [ɦana]	still, (not) yet.‘and then I …’Seeha-. 	[verb]	VERB
handikhaeya, andikha'eya 	 [ɦand̥ikʰaʔeja, ʔand̥ikʰaʔeja]	to draw, to write.	[verb]	VERB
hanqajja  	[ɦaǃ̃aʧ’a]	to continue to insist, beg, etc. See nqajja. tracks (hoof marks from running animals)	[verb]	VERB
hantâ 	 [ɦantʰaiʔi̥]	Zebra lo!An exclamatory name for dead zebra dongoko(an epeme animal) whether killed while hunting or just found dead. (“hey (I got a) zebra”?) Woodburn calls such words ‘celebratory’; Blench suggests ‘triumphal exclamations’. Sands discovered these words when she was driving through the Serengeti w Gudo and saw a dead zebra. She called it dongoko and he corrected her: “No, hantaii.”	[mam][verb]	VERB
hapuhapû, hâpû' 	 [ɦapuɦapuː, ɦaːːpuː]	[no obj] to eat the way you eat a slice of watermelon or corn on the cob, starting at one end and chomping to the other.	[verb]	VERB
haramui 	 [ɦaɺamuʔi]	to leave, of many people together	[verb]	VERB
harô 	 [ɦaɺo]	move out of the way	[verb]	VERB
hatchâ- 	 [ɦaʧʰaeʔe̥]	dead pig (warthog kwa’i or bushpig dlaha),	[mam][verb]	VERB
hatsiyâ 	 [ɦaʦijaː]	to go away and not come back	[verb]	VERB
haushushu	  [ɦaʔuʃuʃu]	to be swollen up.‘and then we …’.Seeha-. those ones here. See ha-bee.‘and then we’d …’(unattested by expected). Seeha-. 	[verb]	VERB
hawâ-  	 [ɦawaiʔi̥]	dead giraffe	[mam][verb]	VERB
haxxâ	 [ɦaŋʔǁaː]	for the whole camp to visit another one	[verb]	VERB
haxxakhe  	 [ɦaŋʔǁakʰe]	to hit with a shower of arrows. See xxakhe.	[verb]	VERB
he  	 [ɦeː]	to tell (w/ io); to say	[verb]	VERB
hee  	[ɦeʔe]	to fall oof!Used for falling on your butt, or on your chest, getting the wind knocked out of you (even a little). 	[verb]	VERB
heena 	 [ɦeʔena]	to have (just) begun (pres/fut)	[verb]	VERB
hegge	 [ɦekx’eː]	can be smelled from far of	[verb]	VERB
heggwa 	 [ɦekxʷ’a]	to wait for	[verb]	VERB
hengcee, hingcee 	 [ɦenʇ̬eʔe̥, ɦĩnʇ̬eʔe̥]	dead antelope (gazelle, dikdik, klipspringer, duiker)	[mam][verb]	VERB
henge 	 [ɦeŋɡ̊e]	to shake. v.t. only (-a 3msg): a branch, a child, etc.	[verb]	VERB
henqê	 [ɦeǃ̃eʔe̥]	Leopard lo! a (dead) (spotted) cat (leopard, cheetah, or serval, but not lion)	[mam][verb]	VERB
hephê, hiphî 	 [ɦepʰeʔe̥, ɦipʰiʔi̥]	Kudu lo! a large (dead) antelopesince the greater kudu tsinga’u is an epeme animal, it may be the prototype, but sp. include bushbuck (striped &amp; spiral-horned like the kudu), waterbuck, reedbuck, oryx ~ roan ~ sable antelope. Not included are dlonkô impala, hubû eland, tsonô hartebeest/gnu, which have their own exclamatory names. Cf. hingc- for small antelope.	[mam][verb]	VERB
heqqekwe 	 [ɦeŋʔǃekʷe]	to feel sleepy (as opposed to ase-). to continue to insist, beg, etc.	[verb]	VERB
hicci 	 [ɦinʔʇi]	shut up, be still, quiet down	[verb]	VERB
hiccikwa 	 [ɦinʔʇikʷaː]	‘to sprinkle’. See ccikwa.	[verb]	VERB
hiie,  ciie  	 [ɦiˈʔie, ɦiˈʔiː, ʇiˈʔie, ʇiˈʔiː]	to be thus. 	[verb]	VERB
hingcî 	 [ɦinʇ̬iʔi̥, ɦinʇ̬eʔe̥, ɦenʇ̬eʔe̥]	Antelope lo! a small (dead) antelope (gazelle, dikdik, klipspringer, duiker)	[mam][verb]	VERB
hiqqe 	 [ɦiŋʔǃe]	v.i. to leave, go out, come out, appear.	[verb]	VERB
hiwi	 [ɦiwiː]	to get used to	[verb]	VERB
hiyagga 	 [ɦijakx’a]	to say, to state 	[verb]	VERB
hohoa 	 [ɦoˈɦoʔa]	to breathe	[verb]	VERB
hombo	 [ɦomb̥oː]	to sit and rest, proud of yourself, maybe tired, and not do anything.	[verb]	VERB
hora	 [ɦoɺaː]	defective. hurry up! (no other vb form)	[verb]	VERB
hozza  	 [ɦoʦ’a]	to suffice	[verb]	VERB
hûbbu 	[ɦuːpʼu]	to lift s.t. heavy.Small black antsdon’t bite much. 	[verb]	VERB
hubû 	[ɦubuw̤iʔi̥, ɦubuw̤eʔe̥]	Eland lo! a (dead) lionor euphemistically an elandBoth are epeme animals. Skaanes 2017 quotes, ‘If you [leave the fallen shaft on the ground], then the next morning the older men will come slowly to see where the shaft fell from the arrow when it hit the eland. The say, ‘Hubuee!’ … This is to say, ‘Die! Now it’s time to die!’ They say this when they see that the shot was nice.’ 	[mam][verb]	VERB
hujjukwa  	[ɦuʧ’ukʷa]	to dig, of many people. See jjukwa.	[verb]	VERB
hukhû 	[ɦukʰuw̤eʔe̥]	Rhino lo! a (dead) rhino	[mam][verb]	VERB
hukwa 	[ɦukʷa]	(1) to stand up, to get up, to wake up (intrans.); io ok (ben)(2) to fly away, take off(3a) do -na 3msg, -ta 3fsg: to have sex w/ s.o. (do, no io) until dawn, w/o sleep (3b) to pick up an argument as soon as you wake. 	[verb]	VERB
hupha 	[ɦupʰa]	to get well.	[verb]	VERB
huqquphuu, huqquqquphuu  	[ɦuŋʔǃupuʔu, ɦuŋʔǃuŋʔǃupuʔu]	to crush; grinding stone.	[verb]	VERB
hushû	[ɦuʃuː]	(1) to swell up.(2) alt. name khenangu ostrich	[verb]	VERB
huthii 	[ɦutʰiʔi]	to delay, to dawdle, to be late	[verb]	VERB
hutlhû 	[ɦucʰu]	to uproot (roots) (do oblig. -a 3msg).	[verb]	VERB
huuna 	[ɦuˈʔuna]	to marry.	[verb]	VERB
huzza 	[ɦuʦ’a]	v.t. to clean s.t.: to clear a field, clean dishes, clothes, etc.	[verb]	VERB
î	[ʔiː]	to say, to tell,	[verb]	VERB
ikha 	[ʔíkʰà]	 (1) to stop (doing s.t.).(no do, io agr.(2) also to stand, to be standing up (stative)prog to be standing	[verb]	VERB
ingi- 	[ʔiŋɡ̊i]	defective. hey you!	[verb]	VERB
iphika 	[ʔipʰika]	to make enough noise to give yourself away or attract danger, as a baby crying, so that animals will find it &amp; eat it.	[verb]	VERB
isha 	[ʔiʃa]	to fall (off of s.t. (i.e. zzititina), to drop. If the subject is water, ‘to flow’.	[verb]	VERB
ishia 	[ʔiʃiʔa]	to help;	[verb]	VERB
isli 	[ʔiɬi]	to fear. io to be afraid of s.t.	[verb]	VERB
itlhikwa 	[ʔiˈcʰikʷa]	to walk, to go, to leave, to be gone (no do, io)	[verb]	VERB
ixhe 	[ʔiǁʰe]	to close, to wrap (around), to tie, to fasten (i.e. bracelet around wrist).	[verb]	VERB
jjao 	[ʧ’aʔo]	to be tired. 	[verb]	VERB
jjapha 	[ʧ’apʰa]	to sharpen	[verb]	VERB
jjetâ	[ʧ’etaː]	(1) v.i. to get dressed up or otherwise decorate body(2) to break out in blisters over whole body, as with chickenpox.	[verb]	VERB
jjetê	[ʧ’eteː]	to travel or walk alongside io	[verb]	VERB
jjiggî	[ʧ’ikx’iː]	to saw (with a knife; action of some bugs).see jjirinto.	[verb]	VERB
jjingî 	[ʧ’iŋɡ̊iː]	triangular shape. can be used for clitoris or arrow head. 	[verb]	VERB
kadle 	[kac’e]	to bite (to chew, of tobacco onlyThe eastern twig snake	[verb]	VERB
kakayu 	 [kakaju]	to fail to find (eg. food, when hunting or gathering; or when coming back to camp and all the food has been eaten; or water, or cloth at the store)‘and then he …’Seeka-. 	[verb]	VERB
kapurâ 	 [kapuɺaː]	Hippo lo! a (dead) elephant beggauko or hippo wezzaiko, whether in hunting or just found dead. Both epeme animals.	[mam][verb]	VERB
karombaromba	 [kaɺomb̥aɺomb̥a]	to out-do to do better than, more than, or before others (the first to kill an animal (proud: look at me!), or sell all his stuff to tourists, or lasting longest when dancing. not used for drinking or eating).	[verb]	VERB
kaxha 	[kaǁʰa]	to hunt.	[verb]	VERB
kechê	[keʇʰeː]	(vt) to put one kind of thing on top of another:	[verb]	VERB
kekema 	 [kekema]	to try doing s.t. like climbing a hill	[verb]	VERB
keketê 	 [keketeː]	to crawl	[verb]	VERB
ketê 	 [keteː]	to climb; to sit on s.o.’s lap (sbj ~ child or adult).	[verb]	VERB
khaa 	 [kʰaʔa]	to call.	[verb]	VERB
khaha 	 [kʰaɦa, kʰaː]	to climb, ascend	[verb]	VERB
kharaa 	 [kʰaɺaʔa]	to kick	[verb]	VERB
khaso 	 [kʰaso]	to decorate, to get dressed up (beads, paint, etc.; usually without much clothing so as to show them off)	[verb]	VERB
khawao  	 [ˈkʰawao]	to fry (to cook in a pot with oil.	[verb]	VERB
khaxxe 	 [kʰaŋʔǁe]	to jump, to spring up (no do, io). Of frogs, people, etc., incl.	[verb]	VERB
khaxxe 	 [kʰaŋʔǁe]	to thatch (to put leaves (grass, eragu) or plastic bags on a hut, as you do when the rains come.)	[verb]	VERB
khesa 	[kʰesa]	to chase (away)	[verb]	VERB
khô 	[kʰoː]	to tap, to hit lightly with the hand. as a child might, or when not really angry.	[verb]	VERB
khoko	[kʰokoː]	to do or go quickly(1) khomati-ko, -bee eland (2) khomati, -bii a large red mouse, about the size of the dorokha elephant shrew. Grammatically masculine, whereas eland is gram. feminine.	[verb]	VERB
khoslo  	 [kʰoɬo]	to miss [a target], to not find, to make a mistake.	[verb]	VERB
khoxxo  	 [kʰoŋʔǁo]	 to get well.	[verb]	VERB
khûku 	[kʰuːku]	the sound of setting down s.t. heavy, like a big calabash full of honey, or a haunch of meat.	[verb]	VERB
khwao 	[kʷʰaʔo]	(1) to look for, to seek (e.g. tracking an animal, picking lice on self or grooming partner). 	[verb]	VERB
khwini 	[kʷʰini]	to suckle.	[verb]	VERB
kithôma 	 [kitʰoːma]	to work.‘and then they …’Seeka-. 	[verb]	VERB
kitli	 [kici]	to jolt, of an earthquake	[verb]	VERB
kokema, kokoma, kokama, kukima 	 [kokema, kokoma, kokama, kukima]	to try (do opt. 3msg -na)DO: to try s.o. (e.g. to try and talk them into sex), or to try s.t. — try to eat, try to read.	[verb]	VERB
kokhora 	 [kokʰoɺa]	to be sick &amp; tired of s.t. Such as, you’ve eaten the same food over &amp; over	[verb]	VERB
kokhoya  	 [kokʰoja]	(1) to worry, to fret, to be disturbed(2) your body itches all over. 	[verb]	VERB
kokoma 	 [kokoma]	to be (have landed) face-down/upside down (convex side up)	[verb]	VERB
konkô	 [koŋkʰoː]	to debate: to argue or discuss without resolutionto crow	[verb]	VERB
kophanda 	 [kopʰand̥a]	o meet upon, to come across (do oblig. -na 3msg), to meet s.o.	[verb]	VERB
kophera 	 [kopʰeɺa]	to get well (somewhat archaic) 	[verb]	VERB
koqhô	 [koǃʰoː]	to be bent, walk or travel in a crooked line, to stagger.	[verb]	VERB
kothang'ana,  kothangana 	[kotʰaŋana, kotʰaŋɡ̊ana]	to be spread out, to pervade (by)yourself – see kô.	[verb]	VERB
koto 	 [koto]	to tote, carry on head.	[verb]	VERB
kotôsa 	 [kotoːsa]	to joke around, to play a joke 	[verb]	VERB
kukhunya, kukhanya 	 [kukʰuɲa, kuˈkʰaɲa]	to be dumbfounded (amazed &amp; startled).	[verb]	VERB
kuku, kwakwa 	 [kuku, kʷakʷa]	to dig with the hands/paws: to scratch in the dirt, whether searching for food or dust bathing (birds), or digging in the sand (children at play, or women getting the dirt off roots they just dug up	[verb]	VERB
kura 	 [kuɺa]	to stir. used for mixing medicine in calabash/bowl, or for food, baobab porridge.	[verb]	VERB
kuthû	 [kutʰuː]	to be piled up together	[verb]	VERB
kuthura 	 [kutʰuɺa]	to begin (action not completed in past tense)	[verb]	VERB
kutlu 	 [kucu]	to shake (water, uji)	[verb]	VERB
kutû	 [kutuː]	(vi) to go down into a dip in the ground, into an arroyo	[verb]	VERB
kwakhwa 	[kʷakʷʰa]	to give gidinda gift (to in-laws)	[verb]	VERB
kwakwa, kuku 	[kʷakʷa, kuku]	remove soil – see kuku for def.	[verb]	VERB
kwatcatchâ 	[kʷaʧaʧʰaː]	to peel, to skin.	[verb]	VERB
kwatla	[kʷacaː]	to put on shoes.white-headedbarbet	[verb]	VERB
kwatlhû 	[kʷacʰuː]	to come unraveled, unsewn, unknotted, to unravel.	[verb]	VERB
kwaxha 	[kʷaǁʰa]	to vomit	[verb]	VERB
kwe, kwi 	[kʷe, kʷi]	 to give. do, io (to give to s.o. ~ io)	[verb]	VERB
kwekwe 	[kʷekʷe]	to bark (dog, jackal).	[verb]	VERB
kweqepê, kuqepê  	[kʷeǃepeː, kuǃepeː]	to change, to turn, to overturn, to exchange	[verb]	VERB
kwizzi 	[kʷiʦ’i]	v.i. to stretch one’s body. v.t. to stretch do, to straighten do (3msg -a)	[verb]	VERB
