akhwiti-ko, -bee	[ʔakʷʰitiko]	female, human or animal (cf. yaggamba); girl, woman, any age: newborn to grandmother. 	[zoo][hum]	NOUN
akwisiti-ko, akwisitini-ko, -bee	[ʔakʷisitiko, ʔaˈkʷisitiniko]	the sinews running down the spine 	[anat]	NOUN
amama-ko, mâma-ko	[ʔaˈmamako, ˈmaːmako]	(1) grandmother, grand-aunt, with any number of ‘great’s.(2) grand-daughter, grand-niece, with any number of ‘great’s. ‘Grandmother’ is default reading; a Bantu-like inverse reading of ‘granddaughter’ requires a disambiguating context.	[kin]	NOUN
amata	[ʔamata]	the Klip Dagga / lion’s ear, Leonotis nepetifolia (mint family)to be fine, well, mzima.	[bot]	NOUN
ambu-ko	[ˈʔamb̥uko]	chameleon ki-nyonga. ~ nqakwako. 	[rept]	NOUN
ame, -ko	[ʔame]	generic term for brother-, sister-, or cousin-in-law (see agishewu, hazaye-ko, nithame/nithako-ko.) a broader use than in English: used for siblings-in-law of one’s siblings (brother of one’s wife, brother of one’s sister’s husband, etc.), but cannot be used for two degrees of marriage, where ‘brother/sister/cousin’ is used again. 	[kin]	NOUN
amumu, -bii	[ʔamumu]	uterus; afterbirth and placenta 	[anat]	NOUN
anawu	[ʔanau]	(1) south. (2) a country where the Hadza of old lived. cf. sanzako.	[geo]	NOUN
andasha	[ʔand̥aʃa]	caracal, Caracal caracal. A lynx, with tufted ears.	[mam]	NOUN
angaruma-ko	[ʔaŋɡ̊aɺumako]	sp. tree, mpome nyeupe/kubwa (Onkai). The common yellow/white highly papery-barked tree (one of the biggest trees away from water) with twigs like thorns (they seem to end in thorns). Perhaps a Commiphora sp.?	[bot]	NOUN
aphukwa,  uphukwa, -bii	[ʔaˈpʰukʷa, ʔupʰukʷa]	(1) leg(s), including feet.(2) longs legs, as water birds, antelope, etc. 	[anat]	NOUN
ara-ko	[ˈʔaɺako]	goat mbuzi. 	[mam]	NOUN
arayi	[ʔaˈɺai]	father-in-law or son-in-law (same as site, but masc. only) 	[kin]	NOUN
arungu-bee	[ʔaˈɺuŋɡ̊ubeʔe̥]	spirits of the ancestors, from your parents to the remote past. (may be prayed to, celebrated, sacrificed to; may bother or possess the living, causing them illness or to act crazy.)	[kin]	NOUN
asao, asa'o-bii  asa'u-bii	[ʔaˈsaʔo]	waist/hips (from the hip joint to the waist) pl is pl people; for sg ‘a hip’ use papasa etc.	[anat]	NOUN
asakara, asakhara	[ʔasakaɺa]	cheetah, duma. same as hururu	[mam]	NOUN
asasabi-ko, -bee	[ʔaˈsasabiko]	shadow (but not shade)		NOUN
asatchi-ko, -beeasashi-ko	[ʔaˈsaʧʰiko]; 	heart, of person or animal. just an organ, not where you think or feel. for that, use nkoro-ko. 	[anat]	NOUN
asena-ko, -bee	[ˈʔasenako]	toes (people or animals);	[anat]	NOUN
asepo, asepho	[ˈʔasepo]	a dream.		NOUN
aseta-ko, -bii, aseta 	[ˈʔasetako]	eyelash(es). fsg is not collective, only a single lash.	[anat]	NOUN
ashapho, -ko, ashaphu-bii	[ʔaʃapʰo]	owner, famous/well known [no verb ‘to own’]	[hum]	NOUN
aso	[ˈʔaso]	his/her/their father or paternal uncle	[kin]	NOUN
atausha	[ˈʔataˈʔuʃa]	water bugs. See under ati. 	[bug]	NOUN
atându	[ʔataːnd̥u]	fat with only a little meat 	[food]	NOUN
atcha-ko	[ˈʔaʧʰako]	(human) skin	[anat]	NOUN
atcheka-ko, atceka-ko	[ʔaʧ⁽ʰ⁾ekako]	(sg or coll) cattle ng’ombe. masc. ‘bull’.  	[mam]	NOUN
atchu, atchu-bii	[ʔaʧʰu]	tendon, sinew (e.g. hamstring), binding (for arrows) 	[anat]	NOUN
athaku-ko, -bee, hataku-ko	[ʔatʰaˈkuko, ɦantʰakuko]	whiskers (as on a cat, lion, etc.), beard, moustache [not seen on Hadza] 	[anat]	NOUN
athama	[ˈʔatʰaˈma]	blood.	[anat]	NOUN
atho	[ˈʔatʰo]	a small axe designed for getting honey (blade fits into hole in handle). Blades are iron, made by the camp smith. 	[art]	NOUN
ati 	[ˈʔati]	rain, river (an arroyo when full of water); also the rainy season masika. (2)  the ante	[geo]	NOUN
atizzi, -ko,	[ʔaˈtiʦ’i]	his/her/their brother, sister, or cousin. Cf. mizzi. 	[kin]	NOUN
âto	[ʔaːto]	a monster of long ago.	[zoo]	NOUN
atuusha 	[ʔatuˈʔuʃa]	heavy rain.	[geo]	NOUN
aumpi, -bii	[ʔaʔumpʰi]	a boil or abscess. a swelling w white smelly puss that leaves a hole (abato).	[anat]	NOUN
aunte-ko	[ˈʔaʔuntʰeko]	gourd, ukibuyu, esp. if short &amp; round. Used to hold water. 	[bot][art]	NOUN
awanika	[ˈʔawanika]	the lower lip.	[anat]	NOUN
awata-ko, -bee	[ˈʔawatako]	branch	[bot][anat]	NOUN
awati, -bii 	[ˈʔawati]	upper lip, both vermillion and area of moustache &amp; philtrum as in English.	[anat]	NOUN
awawa, -bii	[ˈʔawawa]	(worker) bee,	[bug]	NOUN
aya, -ko	[ˈʔaⁱjako]	mother or aunt, also step-mother, or mother of sibling-in-law of sibling-in-law (site(ko) can only be used through one degree of marriage).	[kin]	NOUN
ayakhawi-ko	[ʔajakʰaˈwiko]	conceit, scorn?		NOUN
ayayega	[ʔajaˈjeɡa]	(1) -bee [geo] Pleiades (2) [bug] Sands: pond skater (sp. water bug)ay! ow! (for minor pains). Said by old women when sitting down.	[geo][bug]	NOUN
ayiya-ko	 [ʔaiako] 	mother	[kin]	NOUN
ayumaye, ayumayi  hayumaye	[ʔajumae, ʔajumai]	Isaya &amp; Mariam: pin-tailed whydah msese mweupe, fumbwe, Vidua macroura; probably also breeding male bishops and widowbirds (esp. Euplectis jacksoni if local). 	[bird]	NOUN
ba 	[ba]	Pa! a vocative form of bawa father:	[kin]	NOUN
baara-ko, -bee	[baʔaˈɺako]	honey (covered, in the small holes-brood chamber; sg ~ honey of 1 hive, pl ~ honey of several), also the generic term for ‘honey’ (as in ‘honey is important food’).	[food]	NOUN
bâba	[baːˈba]	how a woman addresses her father, pat. uncle, or father-in-law. voc &amp; ref. 	[kin]	NOUN
babiye	[babije]	a generic term for father or paternal uncle (either older or younger). 	[kin]	NOUN
bada	[bada]	hole, burrow, etc. A hole in the ground (burrow), a hole through s.t., as a board or a bead. (For a hole in (not through) wall, or a pit in a board	[geo]	NOUN
bambahau-ko, -bee	[bamb̥aˈɦauko]	sp. bee (doesn’t sting, fairly small, only produces a handful of honey)	[bug]	NOUN
bangu-ko	[ˈbaŋɡ̊uko]	white-browed coucal, Centropus superciliosus	[bird]	NOUN
bankuma, -ko	[baŋkʰuma]	a hunchback, or the (masc.) hump of a hunchback 	[anat]	NOUN
baraggathimo	[baɺakx’atʰimo]	a small bird	[bird]	NOUN
baragu	[baɺaɡu]	big warthog [masc. only, per Mom] Also a little hill just south-west of Yaeda which had a camp in Obst’s day 	[mam]	NOUN
barai	[baɺai]	The Baray, the largest river (an arroyo) in the region of Mangola, recently larger and more seasonal due to forest clearing by Datooga upstream. Not Hadza name.	[geo]	NOUN
barangida-ko, -bee	[baɺaŋɡ̊idako]	salt panCommon word for Lake Eyasi when dry. 	[geo]	NOUN
barango, -bii	[baɺaŋɡ̊o]	bald head (sg is half bald, pl completely bald)	[anat]	NOUN
baringi, -ko, 	[baɺiŋɡ̊i]	person renowned for their skills. 	[hum]	NOUN
bashu	[baʃu̥]	Sighting/hunting name for a zebra. no fem. or pl suffixes; used as interjection or w copula.	[mam]	NOUN
baslu-ko, -bee	[baɬuko]	thumb or big toe, finger or toe nail, or claw. Sg ~ thumb or big toe or its nail; pl ~ the other finger- or toe-nails excepting the thumb / big toe, or two thumbs / big toes. 	[anat]	NOUN
basoda-ko	[basodako]	a place name (Lake Basotu per Malloy)	[geo]	NOUN
bataatca-bee	[bataʔaʧabeʔe̥]	a knobby brown bead made from a seed, or a necklace made of them. 	[art]	NOUN
bâwa, ba	[baːwa, ba (baː?)]	(1) father; paternal uncle (either older or younger than father).(2) informal term for a man, even at 25 yrs (but you’d only call s.o. you know bâwa). 	[kin]	NOUN
beerere-ko	[beʔeɺeɺeko]	sheepNo pl	[mam]	NOUN
beggau-ko 	[beˈkx’auko]	elephantLoxodonta africana. (sg or collective). An epeme animal. 	[mam]	NOUN
bêre, pêre	[beːˈɺe, peːˈɺe]	the call of a large white dlapo ‘dove’.	[bird]	NOUN
bigiri-ko	[biɡiɺiko]	sp. thorny plant 	[bot]	NOUN
biringo	[biɺiŋɡ̊o]	(first) a large uzame spotted hyena; (later) the muzumi striped hyena [both Isaya]	[mam]	NOUN
biriri-ko	[biɺiɺiko]	(f) bat-eared fox	[mam]	NOUN
biso-ko	[ˈbisoko]	wildebeest, gnuonnochaetes taurinus. An epeme animal	[mam]	NOUN
bithini	[bitʰini]	(1)[not coll] (first) Isanzu name for uzame, spotted hyena. Sands has this meaning. (later) the tubaba aardwolf. Eats termites. (2) voracious (of a hyena)	[mam]	NOUN
bobo	[bobo]	(1)Sighting/hunting name of naggoma-ko buffalo (from film; M d n rec). See hâtu. (2) bobo, -ko, -biitsetse fly? horsefly? Biggest biting fly. Hurts a lot. 	[mam][mam]	NOUN
botcatci	[boʧaʧi]	Kampala’s variant of pushashi gall bladder. 	[anat]	NOUN
bungubungu	[búŋɡ̊úbuŋɡ̊u]	starlingsglossy &amp; dull, except for wattled	[bird]	NOUN
buruburûdiga	[buɺubuɺuːdiɡa]	(1) cattle egret (or buff-backed heron)(2) Sands: also a small, white insect (fly?); not reconfirmed, but it was offered up spontaneously. 	[bird]	NOUN
burure	[buɺuɺe]	sickness (with fever). 	[anat]	NOUN
busâto	[busaːto]	any serious illness 	[anat]	NOUN
ccabaso-ko	[ʇˀabosoko]	a scar, whether from a burn or cut, accidental or decorative, but not tlakubii cuts on the cheeks. 	[anat]	NOUN
ccama, ccara, -ko	[ʇˀaˈma, ʇˀaˈɺa]	fish(any kind, though there are few large species, perhaps only Oreochromis amphimelas tilapia, Clarias air-breathing catfish, and Protopterus lungfish). Not considered a ‘serious’ word by M. (Used often by children, seldom by adults. No ‘serious’ equivalent.)	[zoo]	NOUN
ccamazzi-ko	[ˈʇˀamaʦʼiko]	louse(either head or pubic lice, sg or coll.) 	[bug]	NOUN
ccame-ko, -bee	[ʇˀaˈmeko]	white hair(s). Sg ~ coll. Pl for 2 or 3 hairs. 	[anat]	NOUN
ccara	[ʇˀaɺa]	fish. [see ccama.]fetus (before it is old enough to start kicking around (up to 1–2 months; after that it is ora)	[zoo]	NOUN
ccauccau 	[ʇˀaunʔʇau, ʇˀanʔʇau]	fetus (before it is old enough to start kicking around (up to 1–2 months; after that it is ora)small intestines. Same as zzikisibii.to reheat(2nd-plus heating only).lymph glands in neck, or swelling in neck.nude (not wearing clothes).the call of the tiggiri-ko honey-guide. [not a verb]to go in a large group (to gather berries, to move camp, go to town, etc.)to  kiss. See cca. Same as ccoo look down into or at, to peer down, as into a ravine.Sands: duiker funo (generic name; told all duikers are the same). (Miller got ‘like zzezzee-ko, with same color but smaller’.)a camp of many people: a cluster of ccezzabee. tickM: the red-billed firefinch, Lagonosticta senegala. Isaya denies this, using only Bantu (t)sunta-ko for theseSee cceggê to peer down. the call of the rufous-napedlark, Mirafra africana; Isaya forgets its actual name. to drop, of rain.sprinkle, to drip many drops, but normally ‘to rain’.no do, io. Atibi hiccikwaiphii, hiccikwaami; -hV hab. adj to be dripping (of to collect (firewood) doto look atacid burp, reflux, ?heartburnwhen chungu hurts your throat. Often get from eating thafabee. to squeeze through (a tight opening)~ ccezza, -kocamp, hut.to kiss (lips on lips, on cheek, etc.) do oblig	[anat]	NOUN
ccawarini	[ʇˀawaɺini]	small intestines. Same as zzikisibii.	[anat]	NOUN
ccazza, -bii	[ʇˀaʦ’a]	lymph glands in neck, or swelling in neck.	[anat]	NOUN
ccemezzee-ko	[ʇˀemeʦ’eˈʔeko]	Sands: duiker funo (generic name; told all duikers are the same). (Miller got ‘like zzezzee-ko, with same color but smaller’.)	[mam]	NOUN
ccezza, hezza, ezza, ccizza, izza	[ʇˀeʦ’a, ɦeʦ’a, ʔeʦ’a]	a camp of many people: a cluster of ccezzabee. 	[art]	NOUN
ccezze-ko, -bee, ccizzi-bii	[ʇˀeˈʦ’eko]	tick	[bug]	NOUN
ccicci-ko	[ʇˀinʔʇiko]	M: the red-billed firefinch, Lagonosticta senegala. Isaya denies this, using only Bantu (t)sunta-ko for these	[bird]	NOUN
ccikirikwitci	[ʇˀikiɺikʷiʧi]	the call of the rufous-napedlark, Mirafra africana; Isaya forgets its actual name. 	[bird]	NOUN
cciro-ko	[ˈʇˀiɺoko]	acid burp, reflux, ?heartburnwhen chungu hurts your throat. Often get from eating thafabee. 	[anat]	NOUN
ccocco-ko	[ˈʇˀonʔʇoko]	sunbirdsscarlet-chested sunbird (also ID’d from pic for scimitar bill, which is larger). [M feels this is probably mimetic from their call, and is only coincidentally ‘a hug’, rather than the birds being called ‘kissers’, but they just sound like many other small birds.] to be full; w DO to fill	[bird]	NOUN
ccuggupe-ko	[ʇˀukxʼupeko]	a large flowering tree.	[bot]	NOUN
ccukupa	[ʇˀukupa]	a sp. small tree w/o thorns, flowers, fruit (no use)	[bot]	NOUN
ccumase	[ʇˀumase]	The Eastern Tiger Snake / Striped Cat Snake	[rept]	NOUN
ccupa, -ko	[ʇˀupa]	a scar, an accidental cut which has healed over. 	[anat]	NOUN
ccutuggu-ko, -bee	[ˈʇˀutukxʼuko]	baobab seed(s) [no coll], whether collected fresh or salvaged from baboon shit in times of hunger.	[bot][food]	NOUN
chaa-ko	[ʇʰaˈʔako]	(1)sp. large tree, light-colored bark, thorns.(2)~ sâa-koduck	[bot]	NOUN
chacha , -bii	[ʇaʇʰa]	a threshing floor: a large flat rock that women sit on while working.	[art][geo]	NOUN
chakwaa-bii	[ˈʇʰakʷaʔabiʔi̥]	thighs (first got as ‘groin’)	[anat]	NOUN
che, che-bii chi-bii	[ʇʰe]	sp. Vigna (?), with an edible root similar to xxekwa. Limited to the hills NE of Mangola town, from the town itself &amp; for several km.	[bot]	NOUN
chi-bii	[ʇʰibiʔi̥]	sp. tuber. See che. 	[bot]	NOUN
chuti-ko, cuti-ko	[ˈʇʰutiko, ˈʇutiko]	neck. fem. for antelope, people, most birds (Sands had masc for human neck; either for neck meat) 	[anat]	NOUN
cikirîngca, cikiringcingca, cikingca, cikinga, cikirinza, cikinza, -bii	[ʇikiɺinˈʇ̬inʇ̬a, ʇikiɺinᵈz̥a]	pinkie fingerttle toe. A playful word w multiple variants.	[anat]	NOUN
cinambo, -bii	[ʇinamb̥o]	 firefly	[bug]	NOUN
cisaggwe	[ˈʇisakxʷʼe]	dwarfmongoose , Helogale parvula undulata. Social. Lives in groups, likes to eat chickens.	[mam]	NOUN
ciwi-ko, -bee	[ʇiwiko]	papyrusCyperus papyrus. Coll. (pl for 2 or 3; use sg if too many to count.) 	[bot]	NOUN
cuti, -ko	[ˈʇuti]	neck. ~ chuti	[anat]	NOUN
dabai, daba'i	[dabai, dabaʔi]	 skin or cloth wrapped around a poison arrowhead and tang or zzi’atoko	[art]	NOUN
dabasho, -bii, dabashu-bii	[dabaʃo]	Sighting/hunting name for zebra. (Cf. bashu, gidabashu) [VH optional. Like other hunting names, M has never heard this in the fem.]	[mam]	NOUN
dambio	[damb̥io]	One who comes and goes, and comes and goes quickly.twin, twins [told this is Iraqw, not Hadza. Cf. slangayo.]	[hum]	NOUN
damoga, -ko, -bee	[damoɡa]	beard	[anat]	NOUN
daradara	[dalaˈdala]	white korongo stork, Ciconia ciconia [Isaya, M, Brian]; the yellow-billed stork yangeyange mkubwa, Mycteria ibis, often also ID’d as this. Daudi: both species are called daradara, though people recognize the difference. He’s always heard [l]. 	[bird]	NOUN
daranga, daranka	[daɺaŋɡ̊a, daɺaŋkʰa]	‘flour’	[food]	NOUN
daso-ko	[dasoko]	area of burnt grass 	[geo]	NOUN
dededêde-ko	[dededeːdeko]	big, round bead	[art]	NOUN
deranda	[deɺand̥a]	a strip zebra leather worn just below knee (in KL). (just decoration) [E: deranda]	[art]	NOUN
digashi, digatci	[diɡaʃi, diɡaʧi]	an owl[Cf. Dat. digashi sp. bird which flies up from tree to tree, calling.]See bashu	[bird]	NOUN
digishi	[diɡiʃi]	old tattered clothing.	[art]	NOUN
dindima-ko	[dind̥imako]	 place name, where one can get rerako meerschaum [only one place called this] 	[geo]	NOUN
dinki	[diŋkʰi]	drum, used only for tourists. not part of Hadza culture. Named for the ‘word’ called out at the end of playing: dênke! [M 1st wrote as ?tinki.]	[art]	NOUN
diroda-bee	[diˈɺodabeʔe̥]	west.	[geo]	NOUN
dlaato	[cʼaʔato]	same as qquburu – s.o. w a badly healed bone. 	[anat]	NOUN
dladladlâmbo	[cʼcʼacʼaːmb̥o]	red velvet mite.	[bug]	NOUN
dlaha	[ˈcʼaɦa]	the bushpig	[mam]	NOUN
dlakwe-ko	[cʼakʷeko]	young woman, from maitoko until marriage. [no masc]. Does not imply virginity. Crittenden (pc): female juvenile. Cf. erati.	[hum]	NOUN
dlangase, dlangasi-bii	[cʼaŋɡ̊ase]	a quiver (arrow wrap)	[art]	NOUN
dlapho, -ko, dlaphu-bii	[ˈcʼapʰo]	Pigeon or dove	[bird]	NOUN
dlara-ko	[cʼaɺako]	dust, in air or on ground. (no -bee) Also used for dandruff. 	[geo]	NOUN
dlata	[cʼata]	fence/hedge made of cut thorn-bush/branches	[art]	NOUN
dlatana, -bii	[cʼatana]	large-flowered white cross-berry	[bot]	NOUN
dleha-ko, -bee	[ˈcʼeɦako]	a tree, no fruit, wood is preferred for mise-ko fire-drills. Resembles ondoshi? Found in Olpiro, wood transported to Mangola. 	[bot]	NOUN
dlehe, dlihi-bii	[cʼeˈɦe, cʼiˈɦibiʔi̥]	pus (yellow stinky pus in a wound, also white stinky gunk in a boil)	[anat]	NOUN
dlema, -ko, -bii	[ˈcʼemako]	minor edible fruit &amp; tree [eaten, but not important] fem. -ko, -bee trees; masc dlema, -bii the fruit. Leaves chartreuse; upper surface feels rough, grabs finger if you rub it.  [not same as dlema’o-ko.]	[bot]	NOUN
dlemao, -ko	[cʼemaʔo]	 sp. cordia? One of several minor food berries that resemble &amp; are commonly called ondoshibi. not the same as zzima’o. (M d n know gender diff, only guesses it’s fruit vs tree.) [no V harmony w -bii]	[bot]	NOUN
dlembere-bee, dlemberene	[cʼemb̥eɺebeʔe̥]	(1)the Iraqw(2)tree &amp; its fruit; look like slukwaae-bee 	[hum]	NOUN
dlingisa	[cʼiŋˈɡ̊isa]	sp. bug that travels in trails to eat rotting meat. Sands: looks like a pill bug (but flatter), eats the flesh off bones	[bug]	NOUN
dlisino, -bii, -ko	[cʼisino]	sp. cordia? One of several minor food berries that resemble &amp; commonly called ondoshi. they may all have similar red gooseberry-blossom-like flowers	[bot]	NOUN
dloa	[cʼoʔa]	a cloth worn as clothing, often around chest, but also skirt or headscarf	[art]	NOUN
dloggoto-ko, -bee	[cʼokx’otoko]	armpit 	[anat]	NOUN
dloma-ko, -bee	[ˈcʼomako]	head	[anat]	NOUN
dlomasa-ko	[cʼomasako]	a short stone pipe, length &amp; width of three fingers together.	[art]	NOUN
dlophoto, dluphutu-bii	[cʼoˈpʰoto]	white-tailed mongoose	[mam]	NOUN
dlui-ko	[cʼuʔiko]	dragonfly? similar to tinditindi	[bug]	NOUN
dluggwa-bii	[cʼukxʷ’abiʔi̥]	ejaculate, from man or woman (white, not just being wet) 	[anat]	NOUN
dlusumu	[cʼusumu]	martialeagle	[bird]	NOUN
doai, -ko	[doʔai]	a leguminous vine, Vigna macrorhyncha (Vincent 1985). Mangola name; called slaake-ko in Yaeda. 	[bot]	NOUN
domanga	[domaŋɡ̊a]	the largest Hadza habitation in Tlhiika. [M not sure if this is a Hadza name] 	[geo]	NOUN
dongo-ko, -bee 	[ˈdoŋɡ̊oko]	zebra(f) one of the principal large game species and an epeme animal. Local sp. is Grant’s zebra,	[mam]	NOUN
dorokha, -bii	[doɺoˈkʰa]	Four-toed elephant shrew	[mam]	NOUN
dororoani	[doɺoɺoani]	short-beaked fish-eating birds : heron, bittern, kingfisher.	[bird]	NOUN
duduyega	[duduˈjeɡa]	harvester ant? Same as kwedle. 	[bug]	NOUN
duma-ko	[dumako]	a bug that plays dead	[bug]	NOUN
dundu-bii	[dunˈd̥ubiʔi̥]	the name of a place with musical rocks [just one place. Not cog. w dundui per M.]	[geo]	NOUN
dundui , -bee, -ne	[dunˈd̥ui]	Sukuma	[hum]	NOUN
dûqqu-ko	[duːŋʔǃuko]	(1) a short blunt dull knife used by women to cut roots etc.; same knife as itlako, but name indicates it’s used by women. (2) something poking out (as from under skin). 	[art]	NOUN
dushu	[ˈduʃu]	distended stomach (from malnutrition) [used as nickname for kid w such]; kind of bird (named for its big stomach) 	[anat]	NOUN
eaa-ko	[ʔeʔaʔako]	sand-grouse firigogo (1997: those w black on their faces: yellow-throated &amp; black-faced occur in TZ, Pterocles gutturalis &amp; P. decoratus). Not the same as konkorokwiye, gugurugugwaye, etc.	[bird]	NOUN
embasi	[ˈʔemb̥as(i)]	red-billed Tockus hondo-hondo hornbills (nximoko).	[bird]	NOUN
embege-ko	[ʔemb̥eɡeko]	Sands: bat-eared fox, same as biriri-ko, w a good pic. 	[mam]	NOUN
embere-ko	[ʔemb̥eɺeko]	tree, wood used to make xxanako shafts (Grewia flavescens per Kew; G. platyclada per EAH – Woodburn 1970). 	[bot]	NOUN
emeda	[ʔemeda]	(1) non-Hadza Africans (“Swahili”)(2) people in general	[hum]	NOUN
ena, -bii	[ʔena]	(1) narrow (monocot) leaf.(2) grass (general term). Local grass sp. are Diplachne fusca and Sporobolus spicatus, with the sedge Cyperus laevigatus in boggy areas; per KL also Themeda triandra red oat grass. 	[bot][anat]	NOUN
endamagga	[ʔend̥amakx’a]	Endamaghay, the largest Hadza habitation in Mangora. At the northern end of the lake. Not a Hadza name. 	[geo]	NOUN
endeshi	[ʔend̥eʃi]	&amp;M: the hooded vulture tumbusi mdogo, Necrosyrtes monachus; also name of a river. 	[bird]	NOUN
epha-ko, -bee	[ʔepʰabeʔe̥]	buttock(s). pl for both. 	[anat]	NOUN
eragu,  aragu	[ʔeɺaɡu, ʔaɺaɡu]	Wild ‘Sisal’ ~ Sword Sansevieria, Sansevieria ehrenbergii. Used to roof huts, or implanted on perimeter to shore up wall. 	[bot]	NOUN
erati, -bii	[ʔeɺati]	young man (grown up but not married). Marlowe: an adult of either sex; epeme man. Crittenden (p.c.): male juvenile. 	[hum]	NOUN
ere	[ʔeɺe]	eland fat from abdomen	[food]	NOUN
eyasi	[ʔejasi]	Eyasi, the large soda lake around which the Hadza live. Fed by the Sibiti river in the south, the Barai in Mangola,  both of which run dry, and a few smaller streams. 	[geo]	NOUN
eze	[ʔeʣe]	husband  (Hu)	[kin]	NOUN
ezza-ko,  hezza-ko	[ʔeʦ’ako]	dial. for ccezza-ko [attested in Dempwolff]	[art]	NOUN
fazza, -bii	[fʷaʦ’a]	a switch used to punish children	[art]	NOUN
fifiimo-ko	[fifiˈʔimoko]	the rufous beaked snake	[rept]	NOUN
gaga 	[ɡaˈɡa]	grasshopper	[bug]	NOUN
gagati 	[ɡaˈɡati]	storehouse, granary. (Hadza do not use these)	[art]	NOUN
gajingara-ko, -bee	[ɡaʤiŋɡ̊aɺako]	bronze manikinsilverbill	[bird]	NOUN
gambamara	[ˈɡamb̥amaɺa]	Egyptian cobraOne of four deadly snakes in Hadza country	[rept]	NOUN
garaani-ko	[ˈɡaɺaʔaniko]	(1)Lake Rukwa and dwarf sand snakes	[rept]	NOUN
gari-ko	[ɡaɺiko]	car	[art]	NOUN
gariyanda	[ɡaɺiˈjand̥a]	metal. 	[art]	NOUN
gâsha-bii	[ɡaːʃabiʔi]	M’s form of kâsha-bii. [M has [aː] for gâshabii but [aa] for kâshabii.] 	[food]	NOUN
gegeregege	[ˈɡeɡeɺeˈɡeɡe]	an alt. name for the ggutako water terrapin, used by Zeke. Yaeda only? [not Isanzu, not recognized by M., pl unknown] 	[rept]	NOUN
geweda-ko	[ɡewedako]	dikdik	[mam]	NOUN
ggaangaga, ggangaga, -ko	[kxʼaʔaŋˈɡ̊aɡa, kxʼaŋˈɡ̊aɡa]	Hadada ibis	[bird]	NOUN
ggada	[kxʼada]	poison	[art]	NOUN
ggandarufika, kandarufika	[ˈkxʼand̥aɺufika]	bedbugs	[bug]	NOUN
ggapaku-ko, -bee	[ˈkxʼapakuko]	cheek(s), side(s) of face.  Griscom got for ‘cheekbone’.	[anat]	NOUN
ggarahai-ko	[kxʼaɺaˈɦaiko]	Opilia sp. (O. campestris [Marlowe]) Tree/shrub with a pencil eraser–sized fruit; vaguely laurel-shaped leaves, but rounder. 	[bot]	NOUN
