2019-12-23_RG_102	904.440471462521	911.183957276071	niliona mke kule	I saw my spouse there	ccidaba ezego nana
2019-12-23_RG_103	912.893477062912	916.265219969687	mwana; binti (kama anayeongea ni mwanamke)	(grand)child, nephew, niece	ora:
2019-12-23_RG_104	917.10815569638	923.395051324637	niliona mwana; binti (kama anayeongea ni mwanamke) kule	I saw my child there	cciyaba ola: nana
2019-12-23_RG_105	925.502390641372	930.138537138187	tumbili	vervet monkey	numbiriya
2019-12-23_RG_106	931.262451440445	938.005937253995	niliona tumbili kule	I saw a vervet monkey there	cciyaba numbiri nana
2019-12-23_RG_107	942.071684770461	946.813198233113	kazi	work	mirimodago
2019-12-23_RG_108	948.288335754827	955.734268007288	niliona kazi kule	I saw work there	ccidaba mirimodago nana
2019-12-23_RG_109	959.562601099355	964.304114562007	kike	female	akhwidiyago
2019-12-23_RG_110	965.463151186211	972.557860219217	niliona kike kule	I saw a female there	ccidaba akhwidigo nana
2019-12-23_RG_111	974.321495185017	980.046433662145	mwanamume	man	slemeya
2019-12-23_RG_112	981.978161369151	988.440668607136	niliona mwanamume kule	I saw a man there	cciyaba sleme nana 
2019-12-23_RG_113	994.411463337883	998.064184820222	binadamu	person	unuwa
2019-12-23_RG_114	1001.29543843922	1007.96867960887	niliona binadamu kule	I saw a person there	cciyaba unu nana
2019-12-23_RG_115	1015.49676190476	1019.08600347251	mnyama, kiumbe	animal, creature	kharimoago
2019-12-23_RG_116	1020.03430616504	1026.97096474929	niliona mnyama, kiumbe kule	I saw an animal there	ccidaba khalimogo nana
2019-12-23_RG_117	1028.16512369544	1031.71247821194	nyoka	snake (general)	iyadowa
2019-12-23_RG_118	1032.8363925142	1039.36914439608	niliona nyoka kule	I saw a snake there	cciyaba iyado nana
2019-12-23_RG_119	1040.82672075682	1044.53212572208	mti	tree, wood, stick, a charm or medicine	zzidiyago
2019-12-23_RG_120	1046.08193297454	1052.63224601739	niliona mti kule	I saw a tree there	ccidaba zzidigo nana
2019-12-23_RG_121	1053.80884380256	1057.51424876782	nywele (kichwa)	hair (of the head)	hadlepe
2019-12-23_RG_122	1059.45563343053	1066.40985317575	niliona nywele (kichwa) kule	I saw a hair there	cciyedaba hadlebe nana
2019-12-23_RG_123	1067.07717729272	1070.83526574089	njia, namna	path, road, way, manner, behaviour	yegeago
2019-12-23_RG_124	1071.71332378953	1078.00021941779	niliona njia, namna kule	I saw a paththere	ccidaba yegego nana
2019-12-23_RG_125	1081.090983749	1084.95443916301	moja	one	itcha:me
2019-12-23_RG_126	1088.14476190476	1095.93676190476	niliona jiwe moja kule	I saw one stone there	ccidana haqqago itcha:meko nana
2019-12-23_RG_127	1102.48047781385	1105.6766091109	mbili	two	biepee
2019-12-23_RG_128	1108.40076190476	1115.97925054113	niliona mawe mawili kule	I saw two stones there	cciyedana haqqabee biyebee nana
2019-12-23_RG_129	1116.64657465809	1121.77443366214	tatu	three	samagape
2019-12-23_RG_130	1123.77640601304	1132.4516195336	niliona mawe matatu kule	I saw three stones there	ciyedana haqqabee samagabee nana
2019-12-23_RG_131	1134.31310259671	1139.26534999104	nne	four	bonepee
2019-12-23_RG_132	1141.09171073221	1149.20496710164	niliona mawe manne kule	I saw four stones there	cciyedana haqqabee bonebee nana
2019-12-23_RG_133	1150.04790282833	1155.21088415433	tano	five	botanowa
2019-12-23_RG_134	1157.57332378953	1166.42414891982	niliona mawe matano kule	I saw five stones there	cciyedana haqqabee botanobee nana
2019-12-23_RG_135	1167.58318554402	1171.27102934831	sita	six	sitape
2019-12-23_RG_136	1172.85153383586	1180.54332234194	niliona mawe sita kule	I saw six stones there	cciyedana haqqabee sitabe nana
2019-12-23_RG_137	1181.45650271252	1185.81167063377	saba	seven	sabape
2019-12-23_RG_138	1187.48076190476	1195.04920769225	niliona mawe saba kule	I saw seven stones there	cciyedanaa haqqabee sababee nana
2019-12-23_RG_139	1195.96238806284	1200.45804527187	nane	eight	bonanepe
2019-12-23_RG_140	1201.82781582775	1209.62497129967	niliona mawe manane kule	I saw eight stones there	cciyedana haqqabee nanepee nana
2019-12-23_RG_141	1210.1166838069	1213.52354903562	tisa	nine	tisape
2019-12-23_RG_142	1214.78795262567	1222.33925184396	niliona mawe tisa kule	I saw nine stones there	cciyedana haqqabee tisabee nana
2019-12-23_RG_143	1223.25243221455	1226.87003137494	kumi	ten	bokhumiya
2019-12-23_RG_144	1228.55590282833	1236.52866990997	niliona mawe makumi kule	I saw ten stones there	cciyedanaa haqqabee bokhumibee nana
2019-12-23_RG_145	1241.20602967401	1245.2802190197	mimi	I / me	one
2019-12-23_RG_146	1247.87927084367	1252.4451726966	Ndiyo mimi	It's me	onenee
2019-12-23_RG_147	1253.95543254026	1257.46766473481	wewe	you	the
2019-12-23_RG_148	1268.95266401102	1272.53676190476	Ndiyo wewe	It's you	hani thedee
2019-12-23_RG_149	1281.04443641258	1285.15374808021	fahamu (mtu)	to know (a person) (a thing?)	detaona
2019-12-23_RG_150	1296.00654556139	1302.39880815549	Gudo alimfahamu Maria	Gudo knew Maria	Gudo go tsaidagwa Mariago
2019-12-23_RG_151	1306.15689660366	1309.95010737378	ona	to see, know	tcheee
2019-12-23_RG_152	1314.07415586828	1325.55915514448	Gudo alimwona Maria nyumbani	Gudo saw Maria at home	Gudo ccidamo Mariago hezzana
2019-12-23_RG_153	1326.75331409063	1331.21384897772	kufa	die	daxxisha
2019-12-23_RG_154	1334.16412402115	1342.20713574668	Gudo alikufa nyumbani	Gudo died at home	unzamego daxxiagwa hezzana
2019-12-23_RG_155	1343.92812952202	1347.75646261408	kupa	give	kwenada
2019-12-23_RG_156	1352.88432161814	1364.60348273568	Gudo alimpa Maria nyama	Gudo gave Maria meat	Gudo go khwesagwa Mariago manago
2019-12-23_RG_157	1371.06598997367	1375.52652486075	kulima	to farm, hoe, weed	doslesha
2019-12-23_RG_158	1379.24949098699	1388.6622732684	Gudo alilima nyumbani	Gudo farmed at home	Gudo go dosleagwa hezzana
2019-12-23_RG_159	1391.12083580459	1396.17845016475	kuandika	to write	gwandekhasha
2019-12-23_RG_160	1398.88286895456	1406.69929614043	Gudo aliandika nyumbani	Gudo wrote at home	Gudo go gwandekhagwa hezzama
2019-12-23_RG_161	1411.3003203153	1415.40963198293	kuchunga	to herd livestock	godeema
2019-12-23_RG_162	1417.79794987523	1426.71901964941	Gudo alichunga ng'ombe nyumbani	Gudo herded a cow at home	Gudo go godeemagwa hezzana
2019-12-23_RG_163	1428.82635896614	1433.1112822435	kulipa	to pay	gorepasha
2019-12-23_RG_164	1442.44440051217	1448.69617381849	Gudo alimlipa Maria nyumbani	Gudo paid Maria at home	Gudo gulepadamo Mariago hezzana
2019-12-23_RG_165	1456.14210607095	1460.18117309469	kupona	to get well	goxxo:sha
2019-12-23_RG_166	1467.24075980575	1475.74036171657	Gudo alipona nyumbani	Gudo recovered at home	Gudo goxxo:agwa hezzana
2019-12-23_RG_167	1485.9346755556	1490.21959883296	kuhesabu	to count, calculate	gobalasha
2019-12-23_RG_168	1497.13869625624	1502.65290080169	Gudo alihesabu nyumbani	Gudo counted at home	Gudo gobaragwa hezzana
2019-12-23_RG_169	1515.2969367021	1520.28430641837	kukuta	to meet, encounter	gosangananaa
2019-12-23_RG_170	1528.90225676579	1536.45355598409	Gudo alimkuta Maria nyumbani	Gudo met Maria at home	Gudo gosangadagwa Mariago hezzana
2019-12-23_RG_171	1538.31503904721	1542.7053292904	kuficha	to hide oneself	bohasha
2019-12-23_RG_172	1549.51905974784	1554.20876190476	Gudo alijificha nyumbani	Gudo hid at home	Gudo go bohagwa hezzana
2019-12-23_RG_173	1558.86159738536	1562.40895190187	kimvuli	first rains October-December	sapeyago
2019-12-23_RG_174	1564.06222636626	1570.59497824813	Niliona kimvuli kule	I saw a drizzle there	ccitana sapego nana
2019-12-23_RG_175	1571.2623023651	1574.35306669631	kuja	to come	zaa
2019-12-23_RG_176	1576.17942743748	1583.16876950465	Gudo alikuja nyumbani	Gudo came home	Gudo go zagwa hezzana
2019-12-23_RG_177	1585.03025256776	1588.40199547454	kunywa	to drink	faasha
2019-12-23_RG_178	1590.47421246932	1596.83135274147	Gudo alikunywa nyumbani	Gudo drank at home	Gudo go fa:gwa hezzana
2019-12-23_RG_179	1598.58746883875	1602.1699456772	kula, chakula	to eat, food	semesha
2019-12-23_RG_180	1603.50459391113	1609.96710114912	Gudo alikula nyumbani	Gudo at at home	Gudo go semeyagwa hezzana
2019-12-23_RG_181	1611.69625984021	1615.20849203477	kucheka	to laugh	natchesha
2019-12-23_RG_182	1617.28076190476	1623.11276190476	Gudo alicheka nyumbani	Gudo laughed at home	Gudo go natcheagwa hezzana
2019-12-23_RG_183	1625.67494397455	1629.15205384716	hii	this	hama
2019-12-23_RG_184	1640.7424200892	1648.89079878057	kisu (kikubwa) hiki, jiwe hili	this (big) knife, this rock	joroago hago
